text,sentiment,category,keyword
얼마나 방송이 병신 같으면 없애야 할 국민연금에 대해... 고갈 늦춙다고 좋아서 방송하나?? 진짜... 제정신임?? 빨리 없애야 할 어짜피 고갈 되고 지속 불가능한 제도를.... 좋다고 빠네... 미친거지 이정도면....,부정,연금제도,고갈
"항상 그렇게 벌면 인정해줄꼐
대세장에서 누가 수익 못보냐 
특히나 지금 국장이나 미장이나 얼마나 많이 올랐는데 ㅋㅋ
이떄까지 까먹은 돈만 얼만데 ㅋㅋ 복구해야지
그리고 주식은팔아야 수익이다 안팔면 그냥 디지털 머니임 ㅋㅋ",중립,투자전략,주식
삼성전자 깜짝빅대어닝 발표한 올해 200조 영업이익 예상하던데 삼전보다 국민연금 투지팀이 낫다니 대단하다 ㄷㄷ,긍정,투자전략,투자
돈으로 안줘도 뭐 뒤에서 마약 성대접 엄청해주겠지뭐,부정,기타,비난
연금 고갈된다고 불신 조장하고 하던 언론들 어디 갔어!!,부정,연금제도,불신
굳,긍정,기타,응원
댓글들보니 믿음이라....많이 믿어라ㅋㅋ,부정,기타,비판
약 빨아도 봐줘야지 어쩌겠노… 뭐 400명이 안된다며………….,부정,기타,비판
우리나라에서 천재중의 천재들이 가는 두곳이 국민연금공단과 국과연이라고 들었음,긍정,국민연금 조직,전문성
앞으로 쭉 잘하길 바랍니다.,긍정,기타,응원
감사합니다.^^,긍정,기타,감사
국민연금은 이렇게 일잘하는데 공무원연금은 왜 그모양인지ㅠ,긍정,국민연금 조직,조직 운영
영상초반부 말씀하신 국민의 것이다 라는 독립성원칙이 깨졌네요? 환율방어를 위해 국민연금을 시장에 쏟았으니,부정,정부개입·거버넌스,정치적 사용
"전라도에 우리 고모부님 내려가 계시는데 ㅎㅎ 스마트하신 분이죠.
내가 뿌듯하네",중립,기타,일반 잡담
사실 삼전 닉스 기존투자분이 수익율의 대부분 아닌가 새로운 종목발굴해서 수익율을 올렸다면 인정이지만,중립,운용성과,수익률
"진행 잘한다...
진행자 덕에 재미있던게 더 재밌어 지네
감사...ㅎㅎ",긍정,기타,응원
zzzzzzzzz어이가없네 그냥 국민연금이 지분올려서 물타기하다가 그냥 상법개정이랑 맞물려서 수익이좋은거지 원래 파생상품이랑 미국투자로 날린돈이얼마엿는데 ㅋㅋㅋ 이제와서 국내주식으로 돈좀벌엇다고 저러는거 킹받네,부정,운용성과,수익성
이런 이야기 들려주셔서 감사합니다. 불신이 아닌 믿음으로 갈 수 있게 해주셔서 감사해요!,긍정,국민연금 조직,신뢰
이번정부가 신의한수는 주식투자로의대전환임 1석으로  너무나많은 효과를보고있음 기업들자금수혈 두번째는 빈부격차완화 세번째는 부동산 투기막아 부채 증가억제 그리고 국민연금 고갈논란을한번에잠재움. 물론 부동산종사자들 다주택자들 욕 바가지로하겠지 근대 중요한건 국가가 건실해야 니들부동산도 건실한자산인거다 윤창났을때 국가의 벨류가떨어지면서 유동성 줄면서 은행이 위험해지는순간  한국에 가장약한고리 부동산 부터 나라가는 상황이었음,부정,연금제도,고갈
이런분들을 국회의원들이 불러서 고래고래 소리지르더라. 개뿔도 모르면서 몇년전 해외투자갖고 이래라저래라.,부정,정부개입·거버넌스,정치적 사용
"아니 근데 저 우수한 인재들이 다 연봉 많이 주는 곳으로 도망 간다는데 어찌 할려는지? 몇년 뒤 수익률 떨어지면 외양간 고쳐도 후회 할 듯..정신 차려라 
이재명정부",부정,국민연금 조직,인재 유출
"완전 우물안 얘기네  글로벌적으로 봐야지 뭔 한국내 우물안 소리만 하냐 ㅋㅋ
재정 망하는나라들이 국내돈이 없어서 망하냐 ㅋㅋ 글로벌적으로 달러로 평가하니 망하는거지 
국민연금 작년에 주식이 많이올라서 200조이상 수익이면  화폐가치는 10퍼이상 떨어졌기때문에
실제 수익율은 10퍼가 안되는거임  돈가치가 그만큼 안되기때문이지   
 작년부터 전세계적으로 미국 나스닥 ai주 중심으로 주식이 엄청오르고 한국도 많이 올라서 그런것일건데
만약에 주식이 폭락하면 마찬가지로  국민연금 적립금도 다까먹고 뒤로 가는거임   계속 많이 오를거만 가정을 하나? ㅋ
그리고 imf에서 한국에 정부부채 상승율이 너무높다고 작년부터 이미 4차례 경고를 날리고있는데
한국부채 문제터지고 외환문제터지면   97년 imf때도 경고에 무감각하다가  순식간에 터진거임  일단 터지면  환율 2천원넘고  3천원도 가는거임  
환율3천원가면  국민연금 실제로는 반토막나는거지  이때는 주식도 같이 나락으로 갈테고  국민연금 1/5토막나도 이상하지않지
만약에 상황이  국민연금 이때되면 지급중단  80세부터 수령이라고 바꿀거다   
결론은 국민연금 지급 받을사람들은 빨리빨리 받아라    나중에는 어떻게 될지 누구도 모른다  
그리고  퇴직연금 기금화는 완전 사적재산을 공적으로 관리할려는   사적재산을 왜 정부에서 수익이니 머니  헛소리하냐?
다알아서 하고   그돈으로 장사를하던지  다시 재투자를 하던지  다알아서 하는게 사적재산이지
 기금화는 헛소리라서  저런거는 들을가치도없는 사회주의 공산당같은 개소리",부정,연금제도,지급 중단
"사학연금 수혜자라 국민연금과 상관은 없지만 정말 존경합니다.
많은 유혹이 있을텐데, 오로지 국민을 위한 사명감으로 일히시는 분 정말 감사하고 존경합니다.",긍정,국민연금 조직,존경
이사장님 말씀 들으며 더 열심히 근무해야겠다 생각하는 시간이었습니다. 감사합니다^^,긍정,국민연금 조직,이사장
든든한 국민연금  감사합니다,긍정,기타,감사
"국민을 먼저 생각하는 시,이,오는 없고 자기들 입속에 먼저 들어 가게 되는 짓거리 보면 화가 난다 삼,전 노동자 데모나 자회사 직원들 성과급 잔치로 귀결되는 짓이 없었으면 한다
국민들 돈으로 성과를 냈으면 국민에게 먼저 배당해 주는 것이 마땅하고 타당하다",부정,연금제도,배당
팔아야 내돈,부정,연금제도,고갈
개 ㅈ같은 소리만하네 ㅋㅋㅋ,부정,기타,비판
정치권에서 넘보지 못하게 법으로 꽉 박아놔야 할텐데 말입니다.,부정,정부개입·거버넌스,정치적 사용
국민연금 직장인들이야 고용주가 절반을 내주니 부담이 적겠지만 지역가입자들은 국민연금+건보료로 20%씩 뜯기니 환장함,부정,연금제도,부담
"기금 운용과는 1도 상관없는 이런 억대연봉 낙하산 정치인이 아니라, 실무에서 올라온 기금운용본부장을 모실 수 있었으면 좋을뻔 했네요~",부정,국민연금 조직,낙하산
멋지시네요 최고에요 👍,긍정,기타,응원
늦었지만 이 방송 시청 해서 뿌듯합니다. 국민연금 직원분들 화이팅입니다. 응원합니다.,긍정,국민연금 조직,직원 응원
저런분들이 있어서 대한민국이 망하지 않는것입니다. 존경합니다. 초심을 잃지 말고 해주시길..,긍정,국민연금 조직,존경
시장에서 돈 많은놈 못 이긴다.......ㅎㅎㅎㅎㅎ,중립,기타,일반 잡담
"이런 말씀 반복적이라도 자주해주세요~~ 
국민연금을 저평가하는분들보면 안타깝더라구요",긍정,기타,응원
"반도체가 신의 한수 였습니다. 이 흐름을 놓치지 않은 우리 국면연금 정말 믿음직 합니다. 기금보다 윤용수익이 더 많다니 정말 경이롭습니다. 
군복무,  출산 등 기금규모를 확충하는 방안을 정부에서는 지속적으로 강구해야 합니다. 
(국민연금 초기에 지금 60대 인데 국민연금은 나중에 국가가 다 뺏어가는 것이라고 가입 안 하는 사람 봤습니다. 참 웃기는 전설적인 이야기입니다.)",긍정,운용성과,기금수익
이게 애국이지,긍정,기타,응원
"국민연금공단, 프로그램 제작진 ....감동이네요
노고에 박수를 보냅니다.
또 감사드립니다.",긍정,국민연금 조직,감사
저 분 코가 돈복이 어마어마한 코,부정,기타,조롱
"난 국민연금공단에 대한 신뢰는 있지만 국민연금제도에 대한 신뢰가 매우 낮은데 검찰, 언론개혁 등 국민에 영향이 단 하나도 없는 것들에 발악 하지 말고 말고 국민에 영향이 지대할 수 있는 연금개혁 좀 하자.",부정,연금제도,신뢰 저하
결국에는 개미투자들 돈 가져가는거다..,부정,연금제도,제도 비난
"관련 종사자만 알 수 있겠지만 내부자 정보 관리를 어떻게 하는지 참 궁금하네
누군가 운용을 한다면 그 투자정보가 주변으로 분명 흘러갈텐데",중립,기타,정보 공유
국민연금 내다가 공무원됐는데 그동안 낸 연금 왜 안돌려주냐?,부정,연금제도,환급 문제
"외국인 근로자들이 귀국할때 국민연금에 넣었든 돈을 현금으로 지급하여, 자기네 나라에 가서  집도 사고, 차도 사고 한다는 내용에, 
[한 20여개 나라말로 만들어서 쇼츠를 만들어 달라]는 진행자님의 말씀, 고맙습니다.

외국인 근로자들에게 많이 전달되어 대한민국 국민연금의 좋은점을 많이 알수있는 계기가 되었으면 합니다. 

그런 제도를 시행하는 이사장님께도 대한민국 국민의 한사람으로 감사드립니다.",긍정,국민연금 조직,감사
국민의 노후생활을 풍요롭게 하기위해 노력하시는 국민연금 운용 펀드메니저님께 감사드립니다.,긍정,운용성과,감사
"국민연금공단에 근무한다는 것 자체가 엄청난 명예직이자 대한민국에 사는 세계 경제통이라는 인증이지! 기금 운영직은 정말 사명을 가지지 못하면 못하지!!!
그 안에서도 경쟁이 치열하다 들었음!!!
그런 사람들이 있는 곳인데 매번 대선때마다 정치적으로 국민연금을 이용하는 정치인들은 정말 재수없어!! 세계경제 흐름에 따라 등락이 있는게 당연한데, 경제를 모르고 근시안적 시장만 보고 선동질하는 정치인들은 정말 없어졌음 좋겠다!! 꼭 돈많은 쉐끼들이 더 선동질에 앞장서더라!",부정,정부개입·거버넌스,정치적 사용
저희 애들  둘은  임의가입해서  각각95000원  정도  납부하고 있습니다..잘 한  결정  같아요...국민연금은  가입기간이  중요하니까요..,긍정,연금제도,가입
"난 내가 굴릴게 이 좋은 장에 18%밖에 못불리고 그마저도 저소득층에게 더 주겟다는데 이렇게 불합리한 제도가 어딨나??

정부입장에서야 자기돈 안들이고 국민돈으로 공짜 복지하는게 너무 개이득이니까 어떻게든 좋은 제도라고 가스라이팅하는거지ㅉ",부정,연금제도,제도 비난
결국엔 이번년도부터 0.5% 매년 누적인상해놓고 국가지원까지 바란다면 참나.. 포장은 잘해요. 수익 못보고 손실보면 더 빠른 고갈이 온다는 말이네 하락장에선 답 없다. 국민연금 너희들도 알잖아 지금까지 돈 찍어낸거 언제 터질까? 또 입법으로 소리소문없이 싹 바꾸겠지 [국민연금법 제3조의 2항 삭제] 모를줄 아냐? 삼권분립 국가에서 장난질 치는 것들이 뭘 못하겠냐?,부정,연금제도,고갈
이사장님 존경합니다,긍정,국민연금 조직,존경
아 희승탈퇴 사건 얘기 진짜 너무 웃기고 내가 다 부끄러움 ㅜㅠㅋㅋㅋㅋ,중립,기타,일반 잡담
ㅎㅎㅎ 내가하면 훨씬더 주가를 올린다,부정,투자전략,주가
기초연금 폐지하라. 애초에 노후준비를 안했으면 댓가를 치뤄야지 왜 젊은이들에게 기생해서 추하게 살라고 하나?,부정,연금제도,기초연금
아이를 낳지 않는데도 2100년까지 소진을 걱정하지 않아도 되나요?,중립,연금제도,고갈
8:55 국민연금 ETF ㅋㅋㅋㅋ 참신하다,긍정,투자전략,ETF
국민연금 포토폴리오도 중요하지만 매도 타이밍 매수타이밍이 더 중요하지 ㅋㅋㅋ,중립,투자전략,매도타이밍
잘이끌어 주셔서 감사하고 앞으로도 잘이끌어주세요~ 대한민국 화이팅!,긍정,국민연금 조직,감사
ㅋㅋㅋㅋ 국민연금 댓글알바 풀었나,부정,기타,댓글알바
항상 감사합니다,긍정,기타,감사
근데 왜 계속 올림,중립,기타,질문
정부 바뀌고 주가 올라가니 돈 벌었지 윤두창이 처럼 주가 2300 이면 아무리 재주 있어도 가능 하냐?,중립,투자전략,주가
"삼성전자도 성과급이 아니라 배당잔치를 해라

그래야 국민연금 고갈막는다.
그게 국가적인 일이다.",부정,연금제도,고갈
대한민국 공무원들 박봉에 애국하시고 존겨압니다~🤣,중립,기타,잡담
"댓글알바 풀었네 시청도안하는인간들이 추천수 박힌글들 의심안할수가없다
그리고 국민연금 선택제도로 바꾸던지해라 진짜",부정,연금제도,선택제도
돈 놓고 돈먹기  증시  올려  개미  등쳐  서민  울려,부정,연금제도,제도 비난
수익냇다고 성과비 받으면 손실되는건 물어낼수 있나?,중립,운용성과,성과비
퇴직연금도 극민연금에서 운용하면 국민연금 처럼 물가상승율 분으로해서 받을수 있나요??그렇다면 마다할 이유는 앖지요.,중립,퇴직연금,운용질문
대단하시네욧!!!! 너무 감사합니다 국민연금 대박이에요,긍정,기타,감사
국민 연금공단및 관계자분들 진심으로 감사합니다 ~☆,긍정,기타,감사
이사장님이 똑똑하네. 신뢰가 간다.,긍정,국민연금 조직,신뢰
정치인 출신을 왜 연금이사장으로 임명하는지 모르겠네. 전에 이사장하다가 총선나간다고 관둬버리고. 낙선하니 다시 이사장으로 임명되고 또 총선하면 그만두고 의원하러 나갈텐데. 무슨 전문성이 있어서 낙하산으로 임명하지,부정,국민연금 조직,전문성
"정말 귀한 말씀 감사드립니다!
국민연금 믿고 맡깁니다!
국민연금 모든 임직원분들 노고에 다시한번 감사드려모🎉",긍정,국민연금 조직,감사
대주주로서 할말은 해야죠 국민의 돈으로.투자를하는데 만약 기업이 잘못하고 있다면 관여하는게 맞습니다,긍정,정부개입·거버넌스,주주권행사
막연한 불신만 있었는데 이사장님이 누군지 찾아볼 생각도 없이 그랬네요ㅠ 다 알 수는 없지만 짧게나미 이야기 하시는 모습이 신뢰가 갑니다!,긍정,국민연금 조직,신뢰
국민연금공단 공기업에 우수한 인재분들이 민간기업에 높은 연봉을 마다하고 국민들의 노후를 위해서 봉사하고 계신다고 느껴지네요. 정말 감사합니다!!,긍정,국민연금 조직,봉사
"이야~
다시보이시네요
사명감이 없으면 할수 없는 직군이네요
존경 합니다",긍정,국민연금 조직,존경
국회있는분중에 이렇게까지 과거 현재 앞으로의 계획까지 이렇게 잘 알아듣게 설명해주시는분이 처음이네요. 열심히내야겠습니다,긍정,국민연금 조직,설명
"이야~
다시보이시네요
사명감이 없으면 할수 없는 직군이네요
존경 합니다
아~ 그러고 보니 김성주이사장님 이시구나",긍정,국민연금 조직,존경
원래 모의투자가 잘버는거야. 내 돈으로 투자를 하면 힘들고.,중립,투자전략,모의투자
국민연금 가입자 외국인들도 10년 납부를 못해도 예를 들어 독일은 한독 사회보장 협정으로 수급권 확보가 양국 법정연금 납부 10년만 채우면 국민연급 수급권 확보도 가능합니다.,중립,연금제도,수급권
맞아요 국민 크리딧 발생 시점에 투자 해서 복리 마법을 국민연금 공단과 국민이 누릴 수 있게 해주세요,긍정,투자전략,투자
그럼 40대도 30대도 국민연금 못받을 걱정 안해도 되겠지요?,중립,연금제도,수급연령
공무원들 돈 좀 많이줘라,부정,기타,공무원 급여
"이러니 신뢰할 수 없다는 거야
국민연금 개혁전 개인 27만+사업장13.5만이고 개혁후 개인39만+사업장19.5만인데 기존수령액 대비 9만원을 더 받아??ㅋㅋ 아이고야 개인은 소득대비 납부료가 3.3%가 올랐는데 그걸 말 안해? 결국 이 돈도 기존 세대 배 채우는 데 쓰이겠지 크아악투에에",부정,연금제도,개혁
역시나 떠블당출신이네 그런거 같더라 말만 번지르르,부정,국민연금 조직,비판
너무 감사합니다 이사장님,긍정,국민연금 조직,감사
"국민연금 홍보가 되지 않기위해서 중요한 질문을 안하셨네요
1. 더내고 더 받기
얼마만큼 더내고 얼마만큼 더 받을 수 있는지??
30세가 향후 30년간 기존대비 얼마만큼 더 국민연금을 내는데 국민연금에서 계산한 기대수명만큼 살 경우 얼마나 더 받는지요??
더내고 더 받는데 결국 따져보면 손해??!!
2. 형평성 
300만원 넘게 수령하는 분들 알려주시는건 좋은데 국민연금 납입금액 대비 수령금액이 10배 이상 받는 수를 알려주세요
그리고 10년 후 국민연금이 추산한 10배 이상 수령 받는 사람 증가 추이 알려주세요
천만원내고 1억 이상 받는 사람이 있는 반면 1억내고 천만원 받을지도 모르는거 아닌가요??
기존 국민연금 수령자는 적게 내고 많이 받는데 2,30대는 많이 내고 받지 못받을지도 모르는데 그렇게 자신 있으면 국민연금 수령액에 대한 정부 지급 보증을 법제화 해주셔야지 더내라고만  법개정하고 추후 더 적게 받으라고 법개정 안한다는 보장 있나요??
3. 국민연금 수익 자랑하시면서 왜 더내고 더 받는 법 개정을 했는지요??
결국 인구 감소와 기대수명 증가의 절대적인 국민연금의 구조적 한계를 가리기 위한 미봉책이 아닌가요??",부정,연금제도,형평성
이분이 국민연금을 살렸네…대단함..,긍정,국민연금 조직,칭찬
잘부탁드립니다,중립,기타,응원
개소라,부정,기타,비난
"이사장님 지난 선거때 아쉬웠는데 지금생각해보면 
천만다행입니다. 감사합니다.",긍정,국민연금 조직,감사
"운잉좋아서도 아니고 그대들이 잘 해서도 아니다
대통령  잘 뽑으니 국회가 일하고 공직자들이 일하고 대한민국이 바뀌고 있다는 것을 말하세요",부정,기타,정치적 비판
"요즘 사람들은 부정적인것만 보고 그걸 일반화 하는 아주 가난한사람들이 많은것같음
막상 70년을 보면 우리나라같은 나라가 없는데 이런나라를 위해 열심히 일한사람들은 
죄다 무시해버리는 ㅠ 
본인이 개념없고 가난한삶을 살고있다고해서 다 그런게 아닙니다",중립,기타,일반화
이런분들이 정치를 해야 하는데.....참.....,긍정,기타,정치
알고보면 대한민국 곳곳에 사회의 한 구성원으로서 사명감있으신 분들이 참 많으세요.. 정말 감사합니다 멋지십니다,긍정,국민연금 조직,사명감
"응 그래도안내~~
내가 하면 500%이상 수익임
연금 안내고 그돈으로 투자중ㅋ",부정,투자전략,투자
웃기고 있어요.. 그 수익률이 실제 현금화 한 수익률이 아니라는 것은 왜 말 못하냐?? 수익률을 단순한 장부상의 가치일뿐이지나.. 주가 폭락이나 경제 하락 국면에서는 완전 무너질 수 있는.. 현금화 된 것이 아닌 한 그 수익율은 그런 장부상의 수치상의 숫자일뿐..  사상누각 .. 그게 아니라면 당장에 내 돈 돌려주라.. 내 돈 돌려주라고..,부정,운용성과,수익률
대단하심 ㅜㅜ 진짜 사명감으로 일하시네요 존경합니다~~~,긍정,국민연금 조직,존경
물가상승률 따지면 실익없는거 아닌가,중립,연금제도,실익
이것도 부의재분배임 ㅜ소득높은사람은손해,부정,세대형평,재분배
많은 도움이 되었습니다 감사합니다,긍정,기타,감사
훌륭하신 분이네~,긍정,국민연금 조직,칭찬
멋지십니다~! 국민연금 응원할게요 ^^,긍정,기타,응원
"2025~2026년 (김태현 이사장/직무대행 등): 역대 최고 수익(231조) 달성. 1,400조 원 돌파.2022~2024년 (김태현 이사장 재임기): 불안정한 글로벌 시장 환경 속에서도 포트폴리오 다변화로 2025년 대규모 수익 기록.",긍정,운용성과,기금수익
다른 사람의 공을 자기가 한 마냥 얘기하는건 아니고 정확히 얘기를 해야지...,부정,국민연금 조직,비판
이분 이전 재임때는 2017년: 수익률 7.28%,중립,운용성과,수익률
작년 성과랑 이사람과는 관계없이 김성주 전 국회의원은 2025년 12월 15일 국민연금공단 제19대 이사장으로 다시 임명되었습니다.,중립,국민연금 조직,임명
이번 정부. 너무 감사합니다..이사장님 의견을 적극 반영한  국민연금 이제 좀 안심됩니다..,긍정,국민연금 조직,신뢰
"극우들은 국민연금 수급 박탈하라
돈 아깝다",부정,연금제도,수급박탈
"국민연금을 다시 보게되는
값진 시간이었습니다",긍정,기타,감사
와  우 수고하셔습니다 대한민국 만세 화이팅 가 자 으❤,긍정,기타,응원
"이 투자는 수시로 외국의 공격자본에 대항마가 되면 좋겠어요
소로스한테 당했던게 뼈아펐거든요",중립,투자전략,해외투자
"어떤  분인지 금궁했는데‥젊으시군요
희망이 느껴집니다🎉",긍정,기타,희망
에스티로더 빨리살려나 국민연금들아!,부정,기타,비판
잘 알지도 못하고 그동안 국민연금 욕해서 죄송했습니다.,긍정,기타,사과
이런분이 일제시대 때 독립운동가 싶니다.,중립,기타,일제시대
국민연금ᆢ 비트코인도포트폴리오에 10% 때려박으세요 ~!!,중립,투자전략,비트코인
기금운용본부가 하는거지 ㅎㅎ,중립,운용성과,기금운용
관리자는 전문가를 시켜야 함,중립,국민연금 조직,전문가
발상이 이상하시길래 찾아보니 작년에 임명되신분이네 ㅋ 12월에 임명 됐는데 자기 업적인척 하누?,부정,국민연금 조직,이사장 비판
시장을 지배 할수 있는 돈이면  가능하다 저것을 투자하는사람은 전문 집단이 아닌것으로 아는데,중립,투자전략,투자 전문성
https://youtu.be/ogOD_tZwccw?si=V6wGbIdDtFwtBRCR,중립,기타,링크
그는 이미 20년 전인 2006년부터 삼성서울병원 본관 7층 전체에서 자기 혼자 입원 상태였습니다.                                                          조용히 육체만 애매하게 호흡당하며 한국의 유산 세금을 회피하는 이상한 미이라였습니다.                                                                               정신과 육체는 이미 분리되어 한국 법을 회피하는 애매한 제사 상태였습니다..,중립,기타,일반 잡담
이 사람 그리고 국민연금 신뢰가 갑니다. 전 미국 교민이라 못받지만 대한민국 국민들이 잘 된다니 다행입니다,긍정,국민연금 조직,신뢰
귀한걸음 해주시고 국민연금에 대한 신뢰를 더욱 높이게 해주셔서 감사합니다~  귀한분들 초청하고 양질의 지식을 전해주시는 한석준님을 비롯한 지식인초대석 제작진들께도 늘 깊은 감사드려요,긍정,국민연금 조직,신뢰
살다살다 국민연금 욕안먹는거 첨본다,중립,기타,일반 잡담
"개인 : 내가 굴려도 그것 보단 잘 굴림
ㅡ 노인 빈곤 1위 국민ㅡ",부정,연금제도,노인 빈곤
멋지다,긍정,기타,응원
코가 아주 좋습니다 😊,긍정,기타,칭찬
한살부터 다문 만원이라도 연금을 넣어서 65세에 받으면 와…복리의 마법이 …,중립,연금제도,복리
"이재명 정부 금융선진화 + 반도체 빅사이클이 오는데 국내 투자 비중 14.9%로 묶어 놔서 수익률이 작년 18%, 올해 현재 20% 다 국내에서 발생함

진작에 30% 그래 최소 20%만 올려 놨어도 2000조는 이미 넘었다. 

어부지리로 돈 벌어 놓고 말은...
선제적으로 투자해서 물 들어올때 담아 !!!
성과라고 ??!!! 성과같은 소리하고 있어!!!",부정,운용성과,수익률
"나라를 위해 헌신하시는 이사장님의 소명의식은 훈장감이십니다요
이렇게 훌륭한 분들덕에 제가 잘 살아가고  있는거죠
감사합니다 😊",긍정,국민연금 조직,이사장 칭찬
민주화 운동을 후회하지 않는다.. 정말 나라를 생각하는 찐 애국자 이시네요.. 감사합니다.,긍정,기타,감사
아니 우리나라는 안사고 외국 투자가 더 많은데 지금 주가가 올라서 오른거지 이게 국민연금이 잘하고 있다고 볼 수 있나 지금이라도 우리나라 자신있게 매수해야지 그것도 늦다,부정,투자전략,국내주식
김성준. 이사장님 감사드립니다.♡,긍정,국민연금 조직,감사
국민연금 인정합니다 사랑합니다,긍정,기타,응원
성과급은 이분들한테 줘야지,부정,국민연금 조직,성과급
1월말 기준 1500조 현재기준 1800조임  저당시보다 300조늘엇음,중립,운용성과,기금수익
국가와 짜고 고스톱~~,부정,기타,조롱
좋은영상 잘 봤습니다..국민연금에 대해서 안좋은 기사들만 많이 봤는데 이영상을 보면서 새로운 정보를 알수있었습니다..,중립,기타,정보공유
"뭘.  삼성.하닉.현대 등 대기업주식   가만히 들고있었더니 반도체 터져서  수십조씩 성과 그냥 난거아냐,
마치 투자를 잘해서 그런거처럼,,
해외에서 많이 벌어와야지, 국내에서 100수십조 번다고 잘한거임??",부정,운용성과,성과비판
21세기말을 책임진다니 진짜 찢었다 존멋,긍정,국민연금 조직,응원
이분 민주당 정치인인데 수익은 팔아야 수익인데 어떻게 팔수 있을지~~,중립,운용성과,수익
국내 주식시장에 바람 불어 넣기. 지방선거전까지 지수 하락시키지 않기위해,중립,투자전략,주식시장
그전에는 손실많지않았나?,중립,기타,에러: APIStatusError
이게 억울해? 미친놈인가,중립,기타,에러: APIStatusError
"국내주식 비중을 줄이며 팔아야 실제 수익이 되는건데….국민연굼이 팔기시작하면 국내주가는 박살이라… 
잘 관리해 주시길 바랍니다.",중립,기타,에러: APIStatusError
"이 미친것들 또 선동질이네 지금현재 연기금이 국내주식투자 비중을 14.4%에서 지금 거의30%로 두배 늘려서 코스피가 오른거야 외국인들100조 이상 팔고 나갔다고 역대최고치였어 지금 코스피8800이거 연기금이 받치고있고 개미랑 같이 주가 폭락하면 뒤지는거야 연기금이 환율 방어하는 기관이 아니야
우리나라 주가 폭락을 대비해서작년에 국내주식투자비중 13%로 점차 줄이기로 했던거였어
260조가 적정 비중인데
이미 580초가까이 산거야
300조 오버야
외국인들 100조 팔고 나갈때 연기금이64조정도 나머지 40조를 개인이 받았어 나머지 300조를 추가로 넣은건데 환율을못잡은거야
이거 채권 살돈인데 안사니까 5년물 국내채권 금리가 올라가는거야
연기금은. 절대 한번에 주식포지션을 정리할수없어
바로 폭락하니까 아주 조금씩 0.1프로 파는것도 조심스렇게팔아야돼
 벌써 다섯번의 정책을 바꿨어 2026년 이정부가 벌인일이 38년만에 처음있는 일이야 이거사형감이다",중립,기타,에러: APIStatusError
팔 수는 있고여? ㅋㅋㅋ 이사장이라는 사람이 주식 평가가치 갖고 이런 얘기 공개적으로 하는게 맞아요?; 포지션 노출에 환율 1500위가 어떤 의미인지는 알고 말하는거죠? 연기금 물량 받아줄 외인은 이제 없고 국민들이 받아야 한다는 뜻인데,중립,기타,에러: APIStatusError
평가 금액이 아닌 손익금액이 확실한가요? 자동 밸런싱 되게끔해야지 왜 유보를해서 국내주식 30프로를 유지하나요?  그리고 4년동안 회의록을 왜 비공개처리 하나요? 환율 방어의 목적으로 리밸런싱을 유보했다고 했는데 지금 환율이 어떻나요? 지금이라도 빨리 방향성을 바로 잡으시길 바랍니다. 부디 미래세대에게 부담을 전가하지 마세요. 40대 가장으로써 진심 미래가 걱정됩니다.,중립,기타,에러: APIStatusError
정말 미래에 국민연금이 안전 할까요? 30년간의 근간을 흔들고 있는 이사장님 저는 전혀 안전해 보이지 않습니다.  박종훈의 지식한방의 영상참조합니다.  https://youtu.be/pkVq_ATN3zU?si=kq37Uhppk4XoubsE,중립,기타,에러: APIStatusError
위탁운용 주자나 ㅋㅋㅋ 아니 뭐 연금 내 매니저들이 직접 하는거처럼 얘기하냐.. 일반 자산운용사 선정해서 돈 뿌립니다 ㅡㅡ,중립,기타,에러: APIStatusError
지금도 그래봐야지,중립,기타,에러: APIStatusError
그간은 외ㅢ 못했냐!!,중립,기타,에러: APIStatusError
"이죄명이 한일이라고
누가그래??",중립,기타,에러: APIStatusError
"국가기밀?
그럼 나라에서 삼성에
이권줬냐",중립,기타,에러: APIStatusError
퇴직연금은 개인것인데 왜 강제화할려고 하나 국민연금 낸고나 돌려주라 내가 낸 내돈이다,중립,기타,에러: APIStatusError
여기 댓글 작업 하나요 칭찬 일색이네요 바로 옆 딘딘이 찍은 영상은 반대 댓글만 있던데요 ㅋㅋ 뭐가 진실인지 😂,중립,기타,에러: APIStatusError
꺼드덕되는 거봐 연금(국민거)-수익(국민거)-개미돈(국민돈) 결국 개미돈으로 벌고 빠짐,중립,기타,에러: APIStatusError
알플러가 없네.......반박불가니까.....,중립,기타,에러: APIStatusError
삼성 하이닉스 덕이지 뭘,중립,기타,에러: APIStatusError
"그렇게 수익율이 좋으면 강제가 아닌 선택으로 하고 생활고에 시달려 미납하는사람들 계좌 압류좀 쳐하지마세요 
수익율이 좋은데 왜 국민을 더 괴롭히는거야 수익을 믿을수가없어 ㅋㅋ",중립,기타,에러: APIStatusError
그래서 국민연금 두배 주냐?,중립,기타,에러: APIStatusError
영상 녹화 끝냈다ㅋㅋㅋㅋㅋ 영상 내리지 말아라ㅋㅋㅋㅋ,중립,기타,에러: APIStatusError
지금쯤 뭔생각하고있을까 ㅋㅋㅋㅋㅋㅋㅋ 골드만삭스가 한수배웟다고?ㅋㅋㅋㅋㅋㅋ 이제 정신이좀 드노?ㅋㅋㅋㅋㅋㅋ,중립,기타,에러: APIStatusError
그렇게 잘하셨으면서 왜 회의록은 2030년까지 비공개일까,중립,기타,에러: APIStatusError
